"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total"
"5369","52069","2020-02-14","0",NA,NA,5074
"5370","52069","2020-02-15","1",589,94,4247
"5371","52069","2020-02-16","1",97,2121,2240
"5372","52069","2020-02-17","0",918,1981,990
"5373","52069","2020-02-18","0",1569,6142,3155
"5374","52069","2020-02-19","0",2019,3691,17
"5375","52069","2020-02-20","0",32798,7533,2546
"5376","52069","2020-02-21","0",2634,3447,NA
"5377","52069","2020-02-22","1",NA,NA,11389
"5378","52069","2020-02-23","1",934,317,8
"5379","52069","2020-02-24","0",4451,1088,486
"5380","52069","2020-02-25","0",346,1210,NA
"5381","52069","2020-02-26","0",3200,2578,8009
"5382","52069","2020-02-27","0",13304,2540,8732
"5383","52069","2020-02-28","0",1062,568,2098
"5384","52069","2020-02-29","1",922,1752,4689
"5385","52069","2020-03-01","1",6303,2953,2452
"5386","52069","2020-03-02","0",3545,1816,7436
"5387","52069","2020-03-03","0",NA,NA,63
"5388","52069","2020-03-04","0",1236,2260,5614
"5389","52069","2020-03-05","0",NA,NA,NA
"5390","52069","2020-03-06","0",2341,221,NA
"5391","52069","2020-03-07","1",1094,1454,NA
"5392","52069","2020-03-08","1",2051,2301,1045
"5393","52069","2020-03-09","0",842,2881,0
"5394","52069","2020-03-10","0",17151,20680,2572
"5395","52069","2020-03-11","0",1717,2087,3872
"5396","52069","2020-03-12","0",2614,2928,430
"5397","52069","2020-03-13","0",NA,NA,14519
"5398","52069","2020-03-14","1",NA,NA,125
"5399","52069","2020-03-15","1",95,947,2966
"5400","52069","2020-03-16","0",2235,14758,14
"5401","52069","2020-03-17","0",3818,16566,521
"5402","52069","2020-03-18","0",1965,4086,292
"5403","52069","2020-03-19","0",3916,8496,NA
"5404","52069","2020-03-20","0",865,12068,NA
"5405","52069","2020-03-21","1",324,494,NA
"5406","52069","2020-03-22","1",4452,4048,1883
"5407","52069","2020-03-23","0",864,3225,673
"5408","52069","2020-03-24","0",2721,6265,75
"5409","52069","2020-03-25","0",390,3471,0
"5410","52069","2020-03-26","0",NA,NA,5409
"5411","52069","2020-03-27","0",3798,3455,1418
"5412","52069","2020-03-28","1",3280,2346,3155
"5413","52069","2020-03-29","1",6804,8621,3986
"5414","52069","2020-03-30","0",7793,14031,2653
"5415","52069","2020-03-31","0",NA,NA,570
"5416","52069","2020-04-01","0",302,777,293
"5417","52069","2020-04-02","0",8192,13695,0
"5418","52069","2020-04-03","0",501,808,481
"5419","52069","2020-04-04","1",1152,13137,2693
"5420","52069","2020-04-05","1",NA,NA,114
"5421","52069","2020-04-06","0",528,2601,2685
"5422","52069","2020-04-07","0",1046,3052,364
"5423","52069","2020-04-08","0",NA,NA,400
"5424","52069","2020-04-09","0",1848,4119,5587
"5425","52069","2020-04-10","0",2950,2557,1045
"5426","52069","2020-04-11","1",26108,675,43
"5427","52069","2020-04-13","0",274,2955,634
"5428","52069","2020-04-14","0",NA,NA,NA
"5429","52069","2020-04-15","0",3876,6690,686
"5430","52069","2020-04-16","0",1564,3055,1520
"5431","52069","2020-04-17","0",5539,9277,4720
"5432","52069","2020-04-18","1",6333,5354,1139
"5433","52069","2020-04-19","1",1428,4510,80
"5434","52069","2020-04-20","0",1227,7271,1306
"5435","52069","2020-04-21","0",2111,986,455
"5436","52069","2020-04-22","0",390,3613,0
"5437","52069","2020-04-23","0",1078,1775,0
"5438","52069","2020-04-24","0",10257,1706,185
"5439","52069","2020-04-25","1",NA,NA,121
"5440","52069","2020-04-26","1",27676,12196,2013
"5441","52417","2020-02-01","1",4808,3019,19414
"5442","52417","2020-02-02","1",1359,2003,0
"5443","52417","2020-02-03","0",3929,2250,NA
"5444","52417","2020-02-04","0",13134,10572,NA
"5445","52417","2020-02-05","0",8056,6096,25323
"5446","52417","2020-02-06","0",426,935,1737
"5447","52417","2020-02-07","0",501,1844,0
"5448","52417","2020-02-08","1",4909,2028,126
"5449","52417","2020-02-09","1",1041,34,2701
"5450","52417","2020-02-10","0",1949,7884,10060
"5451","52417","2020-02-11","0",NA,NA,NA
"5452","52417","2020-02-12","0",604,5922,262
"5453","52417","2020-02-13","0",NA,NA,12908
"5454","52417","2020-02-14","0",995,431,NA
"5455","52417","2020-02-15","1",656,185,16
"5456","52417","2020-02-16","1",911,2573,0
"5457","52417","2020-02-17","0",8458,5620,5858
"5458","52417","2020-02-18","0",596,1510,6
"5459","52417","2020-02-19","0",5391,886,4016
"5460","52417","2020-02-20","0",576,863,1984
"5461","52417","2020-02-21","0",NA,NA,12922
"5462","52417","2020-02-22","1",NA,NA,699
"5463","52417","2020-02-23","1",4536,3260,0
"5464","52417","2020-02-24","0",2495,2612,9
"5465","52417","2020-02-25","0",4190,3492,7867
"5466","52417","2020-02-26","0",6910,6330,2440
"5467","52417","2020-02-27","0",8225,1062,4404
"5468","52417","2020-02-28","0",6358,3614,6251
"5469","52417","2020-02-29","1",161,2540,12812
"5470","52417","2020-03-01","1",932,3925,3479
"5471","52417","2020-03-02","0",NA,NA,8353
"5472","52417","2020-03-03","0",957,3738,8221
"5473","52417","2020-03-04","0",NA,NA,7777
"5474","52417","2020-03-05","0",309,2674,11959
"5475","52417","2020-03-06","0",1796,189,4073
"5476","52417","2020-03-07","1",13246,13175,6866
"5477","52417","2020-03-08","1",3331,7588,1304
"5478","52417","2020-03-09","0",26,1701,1395
"5479","52417","2020-03-10","0",8871,10146,NA
"5480","52417","2020-03-11","0",3896,11377,211
"5481","52417","2020-03-12","0",NA,NA,NA
"5482","52417","2020-03-13","0",143,2466,7101
"5483","52417","2020-03-14","1",75,41,18
"5484","52417","2020-03-15","1",NA,NA,521
"5485","52417","2020-03-16","0",3013,540,1462
"5486","52417","2020-03-17","0",3801,4150,108
"5487","52417","2020-03-18","0",983,6020,8894
"5488","52417","2020-03-19","0",2864,6973,43
"5489","52417","2020-03-20","0",NA,NA,127
"5490","52417","2020-03-21","1",613,1523,2913
"5491","52417","2020-03-22","1",1085,2417,2288
"5492","52417","2020-03-23","0",10045,4563,1243
"5493","52417","2020-03-24","0",440,3492,0
"5494","52417","2020-03-25","0",1732,1772,1999
"5495","52417","2020-03-26","0",1434,5449,4360
"5496","52417","2020-03-27","0",1958,8473,3129
"5497","52417","2020-03-28","1",NA,NA,NA
"5498","52417","2020-03-29","1",507,2509,0
"5499","52417","2020-03-30","0",916,9969,2445
"5500","52417","2020-03-31","0",NA,NA,18
"5501","52417","2020-04-01","0",1466,11771,530
"5502","52417","2020-04-02","0",435,804,NA
"5503","52417","2020-04-03","0",935,783,309
"5504","52417","2020-04-04","1",1075,5503,NA
"5505","52417","2020-04-05","1",2700,17360,1306
"5506","52417","2020-04-06","0",4372,2780,NA
"5507","52417","2020-04-07","0",NA,NA,576
"5508","52417","2020-04-08","0",395,429,18
"5509","52417","2020-04-09","0",NA,NA,NA
"5510","52417","2020-04-10","0",1809,3213,658
"5511","52417","2020-04-11","1",4,61,NA
"5512","52417","2020-04-13","0",517,562,0
"5513","52417","2020-04-14","0",7032,3424,406
"5514","52417","2020-04-15","0",NA,NA,885
"5515","52417","2020-04-16","0",3822,1724,87
"5516","52417","2020-04-17","0",6263,7226,NA
"5517","52417","2020-04-18","1",4153,11108,360
"5518","52417","2020-04-19","1",5981,1512,61
"5519","52417","2020-04-20","0",NA,NA,81
"5520","52417","2020-04-21","0",638,5190,900
"5521","52417","2020-04-22","0",159,388,NA
"5522","52417","2020-04-23","0",1087,2474,0
"5523","52417","2020-04-24","0",NA,NA,NA
"5524","52417","2020-04-25","1",494,871,696
"5525","52417","2020-04-26","1",NA,NA,NA
"5526","52592","2020-02-01","1",NA,NA,NA
"5527","52592","2020-02-02","1",278,1369,9951
"5528","52592","2020-02-03","0",2749,4860,3908
"5529","52592","2020-02-04","0",44,1947,1908
"5530","52592","2020-02-05","0",4497,722,2421
"5531","52592","2020-02-06","0",0,1429,3583
"5532","52592","2020-02-07","0",1885,517,5976
"5533","52592","2020-02-08","1",580,270,2720
"5534","52592","2020-02-09","1",NA,NA,7183
"5535","52592","2020-02-10","0",NA,NA,NA
"5536","52592","2020-02-11","0",216,3445,9715
"5537","52592","2020-02-12","0",498,607,1531
"5538","52592","2020-02-13","0",592,1276,293
"5539","52592","2020-02-14","0",NA,NA,NA
"5540","52592","2020-02-15","1",546,2065,21787
"5541","52592","2020-02-16","1",1473,8754,33
"5542","52592","2020-02-17","0",1882,2029,5716
"5543","52592","2020-02-18","0",1065,2798,1609
"5544","52592","2020-02-19","0",NA,NA,3353
"5545","52592","2020-02-20","0",239,2146,14235
"5546","52592","2020-02-21","0",4812,3004,1548
"5547","52592","2020-02-22","1",12525,2088,3686
"5548","52592","2020-02-23","1",1367,3500,8697
"5549","52592","2020-02-24","0",818,3348,2460
"5550","52592","2020-02-25","0",184,1005,557
"5551","52592","2020-02-26","0",1684,3919,6985
"5552","52592","2020-02-27","0",475,1185,1815
"5553","52592","2020-02-28","0",5628,2778,5092
"5554","52592","2020-02-29","1",NA,NA,4104
"5555","52592","2020-03-01","1",5093,1901,3418
"5556","52592","2020-03-02","0",NA,NA,NA
"5557","52592","2020-03-03","0",58,1575,0
"5558","52592","2020-03-04","0",3312,10730,3426
"5559","52592","2020-03-05","0",1159,131,NA
"5560","52592","2020-03-06","0",1227,256,2863
"5561","52592","2020-03-07","1",367,936,NA
"5562","52592","2020-03-08","1",1034,503,3151
"5563","52592","2020-03-09","0",2159,514,7632
"5564","52592","2020-03-10","0",NA,NA,21060
"5565","52592","2020-03-11","0",463,462,0
"5566","52592","2020-03-12","0",5507,15925,1127
"5567","52592","2020-03-13","0",5385,877,NA
"5568","52592","2020-03-14","1",2938,4325,3166
"5569","52592","2020-03-15","1",1098,3141,504
"5570","52592","2020-03-16","0",0,15,6394
"5571","52592","2020-03-17",NA,NA,NA,NA
"5572","52592","2020-03-18",NA,NA,NA,NA
"5573","52592","2020-03-19",NA,NA,NA,NA
"5574","52592","2020-03-20",NA,NA,NA,NA
"5575","52592","2020-03-21",NA,NA,NA,NA
"5576","52592","2020-03-22",NA,NA,NA,NA
"5577","52592","2020-03-23",NA,NA,NA,NA
"5578","52592","2020-03-24",NA,NA,NA,NA
"5579","52592","2020-03-25",NA,NA,NA,NA
"5580","52592","2020-03-26",NA,NA,NA,NA
"5581","52592","2020-03-27",NA,NA,NA,NA
"5582","52592","2020-03-28",NA,NA,NA,NA
"5583","52592","2020-03-29",NA,NA,NA,NA
"5584","52592","2020-03-30",NA,NA,NA,NA
"5585","52592","2020-03-31",NA,NA,NA,NA
"5586","52592","2020-04-01",NA,NA,NA,NA
"5587","52592","2020-04-02",NA,NA,NA,NA
"5588","52592","2020-04-03",NA,NA,NA,NA
"5589","52592","2020-04-04",NA,NA,NA,NA
"5590","52592","2020-04-05",NA,NA,NA,NA
"5591","52592","2020-04-06",NA,NA,NA,NA
"5592","52592","2020-04-07",NA,NA,NA,NA
"5593","52592","2020-04-08",NA,NA,NA,NA
"5594","52592","2020-04-09",NA,NA,NA,NA
"5595","52592","2020-04-10",NA,NA,NA,NA
"5596","52592","2020-04-11",NA,NA,NA,NA
"5597","52592","2020-04-13","0",698,3811,423
"5598","52592","2020-04-14","0",4328,755,147
"5599","52592","2020-04-15","0",NA,NA,0
"5600","52592","2020-04-16","0",196,104,NA
"5601","52592","2020-04-17",NA,NA,NA,NA
"5602","52592","2020-04-18",NA,NA,NA,NA
"5603","52592","2020-04-19",NA,NA,NA,NA
"5604","52592","2020-04-20",NA,NA,NA,NA
"5605","52592","2020-04-21",NA,NA,NA,NA
"5606","52592","2020-04-22",NA,NA,NA,NA
"5607","52592","2020-04-23",NA,NA,NA,NA
"5608","52592","2020-04-24",NA,NA,NA,NA
"5609","52592","2020-04-25",NA,NA,NA,NA
"5610","52592","2020-04-26",NA,NA,NA,NA
"5611","52633","2020-02-01","1",5525,916,NA
"5612","52633","2020-02-02","1",3791,8979,5547
"5613","52633","2020-02-03","0",1152,1405,5511
"5614","52633","2020-02-04","0",7679,2903,3196
"5615","52633","2020-02-05","0",5320,12072,3566
"5616","52633","2020-02-06","0",2464,4801,NA
"5617","52633","2020-02-07","0",1825,1572,2785
"5618","52633","2020-02-08","1",NA,NA,6537
"5619","52633","2020-02-09","1",202,476,576
"5620","52633","2020-02-10","0",NA,NA,NA
"5621","52633","2020-02-11","0",992,2144,2228
"5622","52633","2020-02-12","0",3503,2485,NA
"5623","52633","2020-02-13","0",NA,NA,8247
"5624","52633","2020-02-14","0",2659,844,2130
"5625","52633","2020-02-15","1",4536,3337,97
"5626","52633","2020-02-16","1",4854,402,235
"5627","52633","2020-02-17","0",252,1827,8138
"5628","52633","2020-02-18","0",50,706,10117
"5629","52633","2020-02-19","0",1826,1661,3332
"5630","52633","2020-02-20","0",24,1280,126
"5631","52633","2020-02-21","0",6246,4693,488
"5632","52633","2020-02-22","1",471,1953,17090
"5633","52633","2020-02-23","1",672,640,1111
"5634","52633","2020-02-24","0",NA,NA,13535
"5635","52633","2020-02-25","0",349,1674,5123
"5636","52633","2020-02-26","0",67,610,NA
"5637","52633","2020-02-27","0",4708,326,5696
"5638","52633","2020-02-28","0",330,5444,6623
"5639","52633","2020-02-29","1",1738,3365,0
"5640","52633","2020-03-01","1",38829,926,5826
"5641","52633","2020-03-02","0",2997,5420,9879
"5642","52633","2020-03-03","0",1647,2138,5104
"5643","52633","2020-03-04","0",3023,6676,8732
"5644","52633","2020-03-05","0",3486,3007,NA
"5645","52633","2020-03-06","0",NA,NA,6910
"5646","52633","2020-03-07","1",2518,4256,6842
"5647","52633","2020-03-08","1",0,126,62
"5648","52633","2020-03-09","0",1552,1996,2666
"5649","52633","2020-03-10","0",2818,4152,NA
"5650","52633","2020-03-11","0",1358,1434,1852
"5651","52633","2020-03-12","0",1504,1185,7557
"5652","52633","2020-03-13","0",1204,2572,6237
"5653","52633","2020-03-14","1",1163,2866,7219
"5654","52633","2020-03-15","1",193,2647,NA
"5655","52633","2020-03-16","0",5907,4233,3129
"5656","52633","2020-03-17","0",3704,7731,500
"5657","52633","2020-03-18","0",3749,2085,1978
"5658","52633","2020-03-19","0",11588,40000,3300
"5659","52633","2020-03-20","0",1338,4502,548
"5660","52633","2020-03-21","1",3147,7360,1304
"5661","52633","2020-03-22","1",875,5086,891
"5662","52633","2020-03-23","0",9458,1014,792
"5663","52633","2020-03-24","0",69,504,NA
"5664","52633","2020-03-25","0",189,4812,0
"5665","52633","2020-03-26","0",NA,NA,5122
"5666","52633","2020-03-27","0",2173,3317,2729
"5667","52633","2020-03-28","1",592,1253,659
"5668","52633","2020-03-29","1",NA,NA,120
"5669","52633","2020-03-30","0",5,448,1993
"5670","52633","2020-03-31","0",315,1824,2914
"5671","52633","2020-04-01","0",699,6138,26
"5672","52633","2020-04-02","0",11418,3590,NA
"5673","52633","2020-04-03","0",2121,7036,1696
"5674","52633","2020-04-04","1",3929,877,NA
"5675","52633","2020-04-05","1",4227,5134,306
"5676","52633","2020-04-06","0",6588,3776,105
"5677","52633","2020-04-07","0",1621,398,209
"5678","52633","2020-04-08","0",1185,1937,859
"5679","52633","2020-04-09","0",NA,NA,0
"5680","52633","2020-04-10","0",1627,2327,112
"5681","52633","2020-04-11","1",367,3382,1523
"5682","52633","2020-04-13","0",1516,4603,75
"5683","52633","2020-04-14","0",1735,5009,2811
"5684","52633","2020-04-15","0",144,2676,531
"5685","52633","2020-04-16","0",NA,NA,22
"5686","52633","2020-04-17","0",0,140,NA
"5687","52633","2020-04-18","1",589,260,NA
"5688","52633","2020-04-19","1",1286,4001,374
"5689","52633","2020-04-20","0",4844,623,1127
"5690","52633","2020-04-21","0",15411,10002,197
"5691","52633","2020-04-22","0",NA,NA,3099
"5692","52633","2020-04-23","0",1699,4364,98
"5693","52633","2020-04-24","0",18048,889,NA
"5694","52633","2020-04-25","1",7628,3634,4116
"5695","52633","2020-04-26","1",119,2128,0
"5696","52745","2020-02-01","1",2376,4461,NA
"5697","52745","2020-02-02","1",22664,5425,0
"5698","52745","2020-02-03","0",1183,4270,4362
"5699","52745","2020-02-04","0",4369,53,NA
"5700","52745","2020-02-05","0",6358,3222,6208
"5701","52745","2020-02-06","0",1242,5866,2401
"5702","52745","2020-02-07","0",2344,3992,12075
"5703","52745","2020-02-08","1",2879,3610,21
"5704","52745","2020-02-09","1",1493,3184,99
"5705","52745","2020-02-10","0",31624,8460,2859
"5706","52745","2020-02-11","0",857,1257,1994
"5707","52745","2020-02-12","0",2245,2259,4064
"5708","52745","2020-02-13","0",1048,1875,1531
"5709","52745","2020-02-14","0",8602,3865,6074
"5710","52745","2020-02-15","1",NA,NA,2232
"5711","52745","2020-02-16","1",22752,7170,3654
"5712","52745","2020-02-17","0",8469,5113,6276
"5713","52745","2020-02-18","0",778,3326,4582
"5714","52745","2020-02-19","0",3016,11384,2336
"5715","52745","2020-02-20","0",2415,4642,7933
"5716","52745","2020-02-21","0",2196,3885,6469
"5717","52745","2020-02-22","1",3226,961,2706
"5718","52745","2020-02-23","1",539,2857,785
"5719","52745","2020-02-24","0",195,1645,3884
"5720","52745","2020-02-25","0",829,906,2529
"5721","52745","2020-02-26","0",473,2103,1610
"5722","52745","2020-02-27","0",6013,3190,2578
"5723","52745","2020-02-28","0",1307,253,NA
"5724","52745","2020-02-29","1",38639,1191,6263
"5725","52745","2020-03-01","1",NA,NA,NA
"5726","52745","2020-03-02","0",5052,2990,194
"5727","52745","2020-03-03","0",106,1282,285
"5728","52745","2020-03-04","0",5333,6566,18017
"5729","52745","2020-03-05","0",46,501,14037
"5730","52745","2020-03-06","0",851,2234,6427
"5731","52745","2020-03-07","1",1607,4281,13132
"5732","52745","2020-03-08","1",2845,3741,8433
"5733","52745","2020-03-09","0",1607,4189,12481
"5734","52745","2020-03-10","0",312,123,NA
"5735","52745","2020-03-11","0",2524,1887,10940
"5736","52745","2020-03-12","0",557,686,NA
"5737","52745","2020-03-13","0",2575,2377,6287
"5738","52745","2020-03-14","1",NA,NA,4374
"5739","52745","2020-03-15","1",318,1665,104
"5740","52745","2020-03-16","0",1971,1958,1871
"5741","52745","2020-03-17","0",859,2700,336
"5742","52745","2020-03-18","0",3398,8761,99
"5743","52745","2020-03-19","0",28,23,NA
"5744","52745","2020-03-20","0",2703,11018,NA
"5745","52745","2020-03-21","1",30914,3072,2187
"5746","52745","2020-03-22","1",NA,NA,56
"5747","52745","2020-03-23","0",884,2803,9802
"5748","52745","2020-03-24","0",266,2973,6003
"5749","52745","2020-03-25","0",260,3935,NA
"5750","52745","2020-03-26","0",482,3238,121
"5751","52745","2020-03-27","0",4372,2726,NA
"5752","52745","2020-03-28","1",617,2534,106
"5753","52745","2020-03-29","1",NA,NA,15
"5754","52745","2020-03-30","0",1807,2443,18
"5755","52745","2020-03-31","0",2650,678,95
"5756","52745","2020-04-01","0",827,4152,NA
"5757","52745","2020-04-02","0",589,234,NA
"5758","52745","2020-04-03","0",928,2890,159
"5759","52745","2020-04-04","1",372,3405,22
"5760","52745","2020-04-05","1",2650,1359,5
"5761","52745","2020-04-06","0",NA,NA,199
"5762","52745","2020-04-07","0",2767,4685,48
"5763","52745","2020-04-08","0",3118,6694,158
"5764","52745","2020-04-09","0",1756,4567,32
"5765","52745","2020-04-10","0",NA,NA,3948
"5766","52745","2020-04-11","1",NA,NA,219
"5767","52745","2020-04-13","0",NA,NA,307
"5768","52745","2020-04-14","0",4740,9673,2337
"5769","52745","2020-04-15","0",136,3882,0
"5770","52745","2020-04-16","0",815,10712,0
"5771","52745","2020-04-17","0",1693,3373,1992
"5772","52745","2020-04-18","1",30,408,3734
"5773","52745","2020-04-19","1",48,2,0
"5774","52745","2020-04-20","0",3372,2647,3747
"5775","52745","2020-04-21","0",1630,6333,3143
"5776","52745","2020-04-22","0",NA,NA,441
"5777","52745","2020-04-23","0",NA,NA,0
"5778","52745","2020-04-24","0",900,10472,69
"5779","52745","2020-04-25","1",731,5863,216
"5780","52745","2020-04-26","1",159,3673,1710
"5781","53420","2020-02-01","1",4547,4699,7168
"5782","53420","2020-02-02","1",8552,3140,0
"5783","53420","2020-02-03","0",621,3,NA
"5784","53420","2020-02-04","0",902,4992,NA
"5785","53420","2020-02-05","0",1996,2805,14313
"5786","53420","2020-02-06","0",10761,4540,4474
"5787","53420","2020-02-07","0",190,244,6352
"5788","53420","2020-02-08","1",NA,NA,26
"5789","53420","2020-02-09","1",5556,8471,3457
"5790","53420","2020-02-10","0",63,942,8871
"5791","53420","2020-02-11","0",10439,1780,331
"5792","53420","2020-02-12","0",8342,7419,1484
"5793","53420","2020-02-13","0",4635,2216,NA
"5794","53420","2020-02-14","0",795,866,9522
"5795","53420","2020-02-15","1",638,2878,150
"5796","53420","2020-02-16","1",1694,2514,4171
"5797","53420","2020-02-17","0",1441,5353,14760
"5798","53420","2020-02-18","0",0,24,0
"5799","53420","2020-02-19","0",23638,2048,8582
"5800","53420","2020-02-20","0",576,844,2137
"5801","53420","2020-02-21","0",343,357,8
"5802","53420","2020-02-22","1",2837,13253,4111
"5803","53420","2020-02-23","1",2770,3397,8089
"5804","53420","2020-02-24","0",2230,2632,NA
"5805","53420","2020-02-25","0",NA,NA,7581
"5806","53420","2020-02-26","0",501,1844,15
"5807","53420","2020-02-27","0",1555,2358,10108
"5808","53420","2020-02-28","0",NA,NA,0
"5809","53420","2020-02-29","1",2643,2651,4003
"5810","53420","2020-03-01","1",2114,4512,6014
"5811","53420","2020-03-02","0",3990,111,351
"5812","53420","2020-03-03","0",1101,3049,18216
"5813","53420","2020-03-04","0",6781,7323,4979
"5814","53420","2020-03-05","0",1040,1250,1004
"5815","53420","2020-03-06","0",NA,NA,NA
"5816","53420","2020-03-07","1",5485,2487,NA
"5817","53420","2020-03-08","1",21,2065,23216
"5818","53420","2020-03-09","0",4233,7432,10903
"5819","53420","2020-03-10","0",102,1165,4090
"5820","53420","2020-03-11","0",12960,1753,NA
"5821","53420","2020-03-12","0",NA,NA,24
"5822","53420","2020-03-13","0",788,133,293
"5823","53420","2020-03-14","1",4050,3754,6038
"5824","53420","2020-03-15","1",750,3056,508
"5825","53420","2020-03-16","0",2539,4610,38
"5826","53420","2020-03-17","0",12048,5326,601
"5827","53420","2020-03-18","0",802,14,5197
"5828","53420","2020-03-19","0",718,8118,2667
"5829","53420","2020-03-20","0",1293,5668,99
"5830","53420","2020-03-21","1",NA,NA,12
"5831","53420","2020-03-22",NA,NA,NA,NA
"5832","53420","2020-03-23",NA,NA,NA,NA
"5833","53420","2020-03-24",NA,NA,NA,NA
"5834","53420","2020-03-25",NA,NA,NA,NA
"5835","53420","2020-03-26",NA,NA,NA,NA
"5836","53420","2020-03-27",NA,NA,NA,NA
"5837","53420","2020-03-28",NA,NA,NA,NA
"5838","53420","2020-03-29",NA,NA,NA,NA
"5839","53420","2020-03-30",NA,NA,NA,NA
"5840","53420","2020-03-31",NA,NA,NA,NA
"5841","53420","2020-04-01",NA,NA,NA,NA
"5842","53420","2020-04-02",NA,NA,NA,NA
"5843","53420","2020-04-03",NA,NA,NA,NA
"5844","53420","2020-04-04",NA,NA,NA,NA
"5845","53420","2020-04-05",NA,NA,NA,NA
"5846","53420","2020-04-06",NA,NA,NA,NA
"5847","53420","2020-04-07",NA,NA,NA,NA
"5848","53420","2020-04-08",NA,NA,NA,NA
"5849","53420","2020-04-09",NA,NA,NA,NA
"5850","53420","2020-04-10",NA,NA,NA,NA
"5851","53420","2020-04-11",NA,NA,NA,NA
"5852","53420","2020-04-13",NA,NA,NA,NA
"5853","53420","2020-04-14",NA,NA,NA,NA
"5854","53420","2020-04-15",NA,NA,NA,NA
"5855","53420","2020-04-16",NA,NA,NA,NA
"5856","53420","2020-04-17",NA,NA,NA,NA
"5857","53420","2020-04-18",NA,NA,NA,NA
"5858","53420","2020-04-19",NA,NA,NA,NA
"5859","53420","2020-04-20",NA,NA,NA,NA
"5860","53420","2020-04-21",NA,NA,NA,NA
"5861","53420","2020-04-22",NA,NA,NA,NA
"5862","53420","2020-04-23",NA,NA,NA,NA
"5863","53420","2020-04-24",NA,NA,NA,NA
"5864","53420","2020-04-25",NA,NA,NA,NA
"5865","53420","2020-04-26",NA,NA,NA,NA
"5866","54009","2020-02-01","1",2422,264,NA
"5867","54009","2020-02-02","1",1329,508,4686
"5868","54009","2020-02-03","0",1179,2377,6323
"5869","54009","2020-02-04","0",494,813,2384
"5870","54009","2020-02-05","0",211,1413,20235
"5871","54009","2020-02-06","0",NA,NA,2498
"5872","54009","2020-02-07","0",2121,4272,3817
"5873","54009","2020-02-08","1",3270,1866,5112
"5874","54009","2020-02-09","1",NA,NA,3237
"5875","54009","2020-02-10","0",1329,371,NA
"5876","54009","2020-02-11","0",0,788,800
"5877","54009","2020-02-12","0",4385,27193,72
"5878","54009","2020-02-13","0",58,1548,12
"5879","54009","2020-02-14","0",6020,6566,17483
"5880","54009","2020-02-15","1",4256,942,990
"5881","54009","2020-02-16","1",427,2038,670
"5882","54009","2020-02-17","0",2153,4324,3866
"5883","54009","2020-02-18","0",NA,NA,457
"5884","54009","2020-02-19","0",NA,NA,3948
"5885","54009","2020-02-20","0",1971,1939,2815
"5886","54009","2020-02-21","0",951,5215,8979
"5887","54009","2020-02-22","1",4324,3305,9423
"5888","54009","2020-02-23","1",NA,NA,3478
"5889","54009","2020-02-24","0",1211,5677,1727
"5890","54009","2020-02-25","0",288,151,11010
"5891","54009","2020-02-26","0",2128,389,2750
"5892","54009","2020-02-27","0",254,4147,NA
"5893","54009","2020-02-28","0",47,2765,4980
"5894","54009","2020-02-29","1",3175,1232,942
"5895","54009","2020-03-01","1",4900,6107,598
"5896","54009","2020-03-02","0",627,815,7558
"5897","54009","2020-03-03","0",NA,NA,4090
"5898","54009","2020-03-04","0",1914,3133,17324
"5899","54009","2020-03-05","0",NA,NA,NA
"5900","54009","2020-03-06","0",3267,9149,8555
"5901","54009","2020-03-07","1",4900,5793,724
"5902","54009","2020-03-08","1",NA,NA,609
"5903","54009","2020-03-09","0",603,286,7447
"5904","54009","2020-03-10","0",2190,3052,4737
"5905","54009","2020-03-11","0",5391,837,3865
"5906","54009","2020-03-12","0",1924,9353,14020
"5907","54009","2020-03-13","0",10743,1060,110
"5908","54009","2020-03-14","1",NA,NA,0
"5909","54009","2020-03-15","1",434,9648,175
"5910","54009","2020-03-16","0",4161,9650,3789
"5911","54009","2020-03-17","0",1663,3166,40
"5912","54009","2020-03-18","0",1120,6532,1976
"5913","54009","2020-03-19","0",953,24030,1105
"5914","54009","2020-03-20","0",933,3992,1151
"5915","54009","2020-03-21","1",431,1056,463
"5916","54009","2020-03-22","1",557,321,1
"5917","54009","2020-03-23","0",303,2672,792
"5918","54009","2020-03-24","0",NA,NA,19
"5919","54009","2020-03-25","0",9019,6517,202
"5920","54009","2020-03-26","0",5216,8632,449
"5921","54009","2020-03-27","0",3539,7237,373
"5922","54009","2020-03-28","1",9155,2428,0
"5923","54009","2020-03-29","1",1637,5974,1194
"5924","54009","2020-03-30","0",1377,5019,498
"5925","54009","2020-03-31","0",0,2031,3208
"5926","54009","2020-04-01","0",2312,4509,398
"5927","54009","2020-04-02","0",341,3094,8
"5928","54009","2020-04-03","0",5,2377,0
"5929","54009","2020-04-04","1",1704,5131,14393
"5930","54009","2020-04-05","1",3525,3334,1207
"5931","54009","2020-04-06","0",1029,1483,2290
"5932","54009","2020-04-07","0",1365,1399,NA
"5933","54009","2020-04-08","0",2664,4137,23
"5934","54009","2020-04-09","0",5028,12927,1535
"5935","54009","2020-04-10","0",3178,7877,NA
"5936","54009","2020-04-11","1",9860,5188,NA
"5937","54009","2020-04-13","0",NA,NA,135
"5938","54009","2020-04-14","0",NA,NA,4825
"5939","54009","2020-04-15","0",642,1449,2755
"5940","54009","2020-04-16","0",1436,1857,185
